OTU,Sample,Abundance,SampleID,Study_group,PigID,Group,Cohort,Gender,Age_days,Age_week,Housing_facility,Housing_facility1,Sampling,sampling1,TimePre_PosPart,pre_post_delivery,plain_mac,mac.tet,mac.cef,mac.gen,mac.sulfa,mac.amp,mac.strep,mac.azthr,mac.chl,plain_Ent,Ent.tet,Ent.nal,Ent.gen,ENT.tylo,Ent.ery,Ent.linco,Ent.len,Ent.nitrof,Ent.pen,Ent.strep,log10.16s,log10tetAcopies.gram,log10ctxmcopies.gram1.1,Raw_ASVcount,RawInput,From_Cutadapt,Dada2filtered,percentage_inputpassedfilter,denoised,merged,percentage.of.input.merged,non.chimeric,percentage.of.input.non.chimeric,Length_filtered_Counts,input_newdada2,filtered_newdada2,denoisedF_newdada2,denoisedR_newdada2,merged_newdada2,nonchim_newdada2,X.retained_newdada2,S.Name.DMM,assignment_all_dmm_sow,assignment_all_dmm_sow_rearrange,Kingdom,Phylum,Class,Order,Family,Genus,plotabun7
ASV162,VV081,0,VV081.A9,Breeder_sows,292,292.T2,1,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.4,5.5,5.36,0,5.27,5.27,4.2,4.63,4.52,6.63,6.58,4.71,4.28,4.65,4.3,4.66,0,3.6,0,4.92,11.08,6.85,6.75,115997,177169,166706,155409,93.22,153344,142253,85.33,116008,69.59,115997,177169,163390,160335,159439,141562,122710,0.692615525,VV081,2,2,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,no
ASV162,VV076,0,VV076.A4,Breeder_sows,391,391.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.88,6.65,5.46,0,5.5,6.35,2.2,4.98,4.64,6.54,6.39,4.72,4.95,4.58,4.66,4.59,0,0,4.46,0,10.88,7.48,6.39,105019,162638,151817,141337,93.1,138906,125679,82.78,105029,69.18,105019,162638,149808,146614,143694,126437,111605,0.686217243,VV076,4,1,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,no
ASV162,VV078,0,VV078.A6,Breeder_sows,366,366.T1,2,,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.842392147,6.470781077,5.261024834,6.444452138,5.482873584,6.111237459,0,5.297541668,5.177247836,6.187625805,5.09420412,4.783903579,3.982271233,4.783903579,4.546542663,4.505149978,0,4.10720997,4.88536122,0,10.45612959,7.594093394,6.150901414,559,824,774,703,90.83,647,559,72.22,559,72.22,559,824,747,692,675,586,586,0.711165049,VV078,4,1,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,no
ASV162,VV073,0,VV073.A1,Breeder_sows,292,292.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.84,6.64,5.24,6.28,5.42,6.26,0,4.98,4.2,6.35,6.05,4.69,4.28,4.48,4.61,4.74,0,3.38,4.58,0,11.02,6.73,1,27330,34519,31297,29168,93.2,28855,27511,87.9,27332,87.33,27330,34519,31843,31480,31025,29714,29573,0.856716591,VV073,4,1,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,no
ASV162,VV074,0,VV074.A2,Breeder_sows,296,296.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.61,6.32,5.27,6.34,5.54,6.28,0,4.72,4.61,6.84,6.61,5.18,5.46,4.81,5.07,4.98,0,0,4.89,0,10.81,8.06,6.35,91618,130784,122738,115052,93.74,113964,107334,87.45,91624,74.65,91618,130784,121382,119955,119143,108748,97178,0.743041962,VV074,4,1,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,no
ASV162,VV104,0,VV104.C8,Breeder_sows,379,379.T4,2,F,84,12,Gestation barn,Second growing,2 weeks after entry to 2nd growing facility,Growing,-38,NA,6.56,5.3,0,4.46,0,0,0,4.85,0,6.35,0,4.55,0,4.58,3.81,4.58,0,0,0,0,10.54,5.53,5.94,104335,172025,159644,148758,93.18,146325,131914,82.63,104344,65.36,104335,172025,157458,154360,152464,133020,111684,0.649231216,VV104,2,2,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,no
ASV162,VV086,0,VV086.B2,Breeder_sows,366,366.T2,2,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.65,5.63,4.58,4.55,4.71,5.36,4.2,3.81,4.28,6.14,6.15,5.28,4.46,0,3.51,0,0,3.81,0,4.55,10.79,7.06,1,114944,184222,172635,160197,92.8,157750,144958,83.97,114951,66.59,114944,184222,168940,165705,164434,145388,122224,0.66346039,VV086,2,2,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,no
ASV144,VV080,209.7047845,VV080.A8,Breeder_sows,379,379.T1,2,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.69,5.72,4.68,6.35,4.78,6.78,0,5.62,5.12,6.06,4.7,5.49,3.51,5.55,4.55,5,0,0,4.41,0,10.56,6.79,6.15,70637,85086,79609,73554,92.39,73018,71316,89.58,70637,88.73,70637,85086,78117,76864,76184,74326,73800,0.867357732,VV080,4,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV077,200.6688963,VV077.A5,Breeder_sows,363,363.T1,2,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,7,6.7,5.55,6.83,5.39,6,2.2,5.63,5.47,6.65,6.08,5.14,4.28,5.17,5.11,5.2,0,0,4.74,4.28,10.23,7.14,6.07,98062,143400,135025,126533,93.71,125104,117194,86.79,98069,72.63,98062,143400,132857,130914,129590,118417,103335,0.720606695,VV077,4,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV075,103.0415891,VV075.A3,Breeder_sows,389,389.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.56,6.2,5.18,6.3,5.52,6.52,0,4.83,4.38,6.15,6.28,4.67,5.27,4.67,4.78,4.78,0,3.38,0,0,10.74,6.47,6.64,97944,148671,138468,130031,93.91,127765,115086,83.11,97949,70.74,97944,148671,138336,135568,133903,118404,105234,0.707831386,VV075,4,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV076,100.0645578,VV076.A4,Breeder_sows,391,391.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.88,6.65,5.46,0,5.5,6.35,2.2,4.98,4.64,6.54,6.39,4.72,4.95,4.58,4.66,4.59,0,0,4.46,0,10.88,7.48,6.39,105019,162638,151817,141337,93.1,138906,125679,82.78,105029,69.18,105019,162638,149808,146614,143694,126437,111605,0.686217243,VV076,4,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV124,78.40887359,VV124.E4,Breeder_sows,391,391.T7,1,F,343,49,Breeding barn,Breeding,1 week prior to moving to farrowing house – Parity 1 ,Breeding_Gestation,-1,NA,6.88,5.8,4.76,4.35,5.42,5.07,5.37,4.66,0,6.46,5.51,0,4.11,0,0,0,0,0,0,0,9.32,6.46,6.02,98125,158383,148658,139750,94.01,136634,120702,81.19,98129,66.01,98125,158383,147100,143602,141671,121721,105325,0.665001926,VV124,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV079,74.24071991,VV079.A7,Breeder_sows,369,369.T1,2,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.64,6.28,5.29,6.31,5.08,6.38,0,5.52,5.13,6.59,6.13,5.19,4.11,5.41,5.11,5.19,0,4.11,0,3.98,10.92,6.57,6.61,88095,142823,133061,125232,94.12,123689,114925,86.37,88095,66.21,88095,142823,132462,130380,129393,114296,93785,0.65665194,VV079,4,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV116,72.66173402,VV116.D8,Breeder_sows,391,391.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.9,5.54,0,4.58,5.2,5.41,4.85,4.3,0,6.26,5.83,4.18,0,3.75,3.75,3.86,0,0,3.81,4.11,10.13,5.54,6.28,91788,150030,140245,131655,93.88,128897,112874,80.48,91798,65.46,91788,150030,139220,135992,133719,114372,98672,0.657681797,VV116,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV128,68.57142857,VV128.E8,Breeder_sows,379,379.T7,2,F,343,49,Breeding barn,Breeding,1 week prior to moving to farrowing house – Parity 1 ,Breeding_Gestation,-1,NA,6.78,5.75,3.81,0,5.2,5,5.05,0,0,6.5,4.7,3.81,4.11,0,3.81,0,0,0,4.11,0,10.46,5.33,5.63,94423,145794,135981,128210,94.29,125923,113625,83.56,94428,69.44,94423,145794,135503,132724,131310,115889,101105,0.69347847,VV128,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV132,62.93323605,VV132.E12,Breeder_sows,391,391.T8,1,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.89,5.66,5.64,4.35,5.11,5.49,5.05,4.2,0,6.59,6.26,4.72,4.35,4.26,4.39,4.54,0,0,0,0,9.44,5.28,5.46,99461,158559,147513,138314,93.76,135747,119313,80.88,99465,67.43,99461,158559,146709,143328,141159,121119,106897,0.674178066,VV132,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV133,62.84319707,VV133.F1,Breeder_sows,363,363.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.87,5.8,0,4.46,4.58,4.2,5.17,4.55,0,6.32,5.98,5.3,4.46,4.55,4.51,4.46,0,4.51,0,0,9.67,5.37,5.97,87241,143601,130753,122220,93.47,119253,104328,79.79,87244,66.72,87241,143601,130898,127424,125356,107003,94713,0.659556688,VV133,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV111,61.09865471,VV111.D3,Breeder_sows,369,369.T5,2,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.67,5.7,4.58,0,4.2,4.46,3.98,4.28,0,6.44,6.36,4.71,0,0,0,4.98,0,0,4.2,3.51,9.78,6.59,6.26,96343,156100,146961,137962,93.88,134908,119511,81.32,96351,65.56,96343,156100,144845,141191,139157,118849,103156,0.660832799,VV111,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV144,60.8992601,VV144.F12,Breeder_sows,379,379.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.72,6.42,4.33,0,3.9,4.13,0,3.98,4.35,5.47,5.7,4.23,0,4.38,4.51,4.67,0,3.86,0,0,10.33,5.38,5.94,90257,151880,138022,129385,93.74,126499,110031,79.72,90269,65.4,90257,151880,139766,136376,133509,113621,99241,0.653417171,VV144,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV135,58.44014773,VV135.F3,Breeder_sows,369,369.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.66,5.71,4.2,3.51,0,0,0,4.11,4.51,6.47,5.44,4.28,0,3.81,3.98,4.11,0,4.46,0,0,10.34,5.61,5.4,88558,143913,132832,124778,93.94,121968,107636,81.03,88567,66.68,88558,143913,132510,129152,126940,108578,95292,0.662150049,VV135,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV127,56.66792595,VV127.E7,Breeder_sows,369,369.T7,2,F,343,49,Breeding barn,Breeding,1 week prior to moving to farrowing house – Parity 1 ,Breeding_Gestation,-1,NA,6.71,5.73,4.51,0,4.71,5.11,4.62,4.68,0,6.66,5.17,3.81,0,3.98,4.11,4.2,0,0,4.28,0,10.34,5.5,5.89,109991,180053,166305,155410,93.45,152235,135411,81.42,110005,66.15,109991,180053,165384,161679,159711,137941,118098,0.655906872,VV127,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV141,55.66636446,VV141.F9,Breeder_sows,363,363.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.94,6.32,3.51,0,4.11,4.58,0,4.48,0,6.34,6.06,0,0,5.2,4.82,4.41,0,0,0,0,10.11,5.22,5.97,99124,162322,147627,138116,93.56,135173,119109,80.68,99133,67.15,99124,162322,148311,144649,142091,121991,108081,0.665843201,VV141,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV134,51.99383124,VV134.F2,Breeder_sows,366,366.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.86,5.81,0,3.81,4.2,0,5.22,3.81,0,6.47,5.63,4.2,3.81,4.2,4.58,4.2,0,3.81,0,0,9.91,5.48,6.34,82597,141990,131039,122897,93.79,119828,103547,79.02,82599,63.03,82597,141990,130982,127324,125230,104468,89524,0.630495105,VV134,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV136,48.39349464,VV136.F4,Breeder_sows,379,379.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.67,5.75,4.2,0,5.58,5.57,5.25,5.18,0,6.63,6.18,5.25,0,3.81,3.98,0,0,0,0,0,10.46,5.75,5.84,87407,146094,134170,126230,94.08,123571,108051,80.53,87411,65.15,87407,146094,134928,131454,128820,109327,94388,0.646077183,VV136,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV108,48.10126582,VV108.C12,Breeder_sows,391,391.T5,1,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.32,5.34,0,0,4.2,5.41,0,3.94,0,6.56,0,0,3.81,4.08,3.68,3.68,0,0,0,0,10.7,5.74,5.65,77478,118810,110860,103576,93.43,101619,90013,81.2,77488,69.9,77478,118810,109335,106813,104986,91486,82930,0.698005218,VV108,3,3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV117,47.6020681,VV117.D9,Breeder_sows,363,363.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.81,5.62,5.71,0,4.92,5.28,4.65,0,0,6.85,6.23,4.81,0,5.32,5.19,5.32,0,0,0,3.81,9.74,5.33,5.84,98593,166815,156087,146117,93.61,142910,124122,79.52,98610,63.18,98593,166815,154067,150179,148360,125231,105734,0.633839883,VV117,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV120,47.11246201,VV120.D12,Breeder_sows,379,379.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.83,5.81,4.41,4.55,4.95,5.47,5.25,5.21,3.81,6.7,6.4,4.74,0,5.46,5.41,5.53,0,0,4.11,0,11.1,5.93,6.45,90329,150261,140249,131916,94.06,129246,112465,80.19,90338,64.41,90329,150261,139409,136080,133930,114504,97082,0.646089138,VV120,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV113,45.55555556,VV113.D5,Breeder_sows,292,292.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.85,5.44,0,4.46,5.58,5.47,5.34,4.84,0,6.43,6.21,4.11,4.11,3.2,3.2,0,0,3.6,4.2,4.46,9.8,5.89,6.03,87530,145914,135664,127669,94.11,125144,110185,81.22,87537,64.52,87530,145914,135589,132639,130493,112082,94330,0.646476692,VV113,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV142,44.30745521,VV142.F10,Breeder_sows,366,366.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.91,6.4,3.51,0,4.2,4.41,0,4.28,0,6.27,6.05,0,0,4.69,4.8,4.35,0,3.6,0,4.28,9.88,5.46,5.66,82419,134822,122897,115324,93.84,112883,98334,80.01,82431,67.07,82419,134822,124314,121318,119000,101303,90306,0.669816499,VV142,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV119,43.39839265,VV119.D11,Breeder_sows,369,369.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.74,5.71,3.51,0,0,4.51,0,0,0,6.82,6.36,4.11,3.81,5.39,5.42,5.44,0,4.11,4.28,0,9.31,5.63,6.36,82983,139365,129802,123076,94.82,120774,106636,82.15,82988,63.93,82983,139365,130285,127324,125785,108392,89317,0.640885445,VV119,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV084,42.21028396,VV084.A12,Breeder_sows,391,391.T2,1,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.62,5.57,4.85,5.33,5.29,5.12,5.21,4.39,4.48,6.36,6.19,4.81,4.11,4.16,4.08,4.42,0,0,3.98,4.78,10.97,6.97,5.65,96913,148294,136227,127198,93.37,125413,113392,83.24,96920,71.15,96913,148294,136660,134436,132882,117515,103864,0.700392464,VV084,2,2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV114,41.27172196,VV114.D6,Breeder_sows,296,296.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.66,5.72,0,4.71,0,4.55,4.55,2.9,0,6.09,5.63,3.51,4.28,3.68,3.6,0,0,3.75,3.98,3.81,9.89,5.53,5.75,99442,167535,155662,145167,93.26,142053,124523,80,99459,63.89,99442,167535,153977,149912,147414,125305,106546,0.635962635,VV114,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV115,34.56104945,VV115.D7,Breeder_sows,389,389.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.87,5.53,3.81,4.65,5.42,5.37,5.41,4.88,0,6.87,0,3.6,4.2,4.78,4.83,4.77,0,3.86,0,0,10.05,6.17,5.84,91215,158592,147518,139192,94.36,136431,119749,81.18,91215,61.83,91215,158592,147615,144000,142421,121446,98101,0.618574707,VV115,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV118,32.94159544,VV118.D10,Breeder_sows,366,366.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.7,5.59,0,4.83,5.42,5.43,5.34,5.16,0,6.83,6.78,4.51,4.11,5.25,5.25,5.25,0,0,0,3.51,9.96,5.38,5.81,85937,141885,132439,124666,94.13,122042,105940,79.99,85939,64.89,85937,141885,131891,128694,126917,107169,92707,0.653395355,VV118,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV074,28.75816993,VV074.A2,Breeder_sows,296,296.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.61,6.32,5.27,6.34,5.54,6.28,0,4.72,4.61,6.84,6.61,5.18,5.46,4.81,5.07,4.98,0,0,4.89,0,10.81,8.06,6.35,91618,130784,122738,115052,93.74,113964,107334,87.45,91624,74.65,91618,130784,121382,119955,119143,108748,97178,0.743041962,VV074,4,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV098,28.41709723,VV098.C2,Breeder_sows,296,296.T4,1,F,84,12,Gestation barn,Second growing,2 weeks after entry to 2nd growing facility,Growing,-38,NA,6.72,5.47,4.74,4.11,4.68,4.11,4.74,4.05,3.51,6.52,5.09,4.18,3.81,4.43,3.86,4.95,0,3.68,3.81,4.35,9.44,5.81,1,110603,183844,169522,157210,92.74,155084,140511,82.89,110609,65.25,110603,183844,168589,165610,164497,144794,118811,0.646259873,VV098,2,2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV106,27.03232125,VV106.C10,Breeder_sows,296,296.T5,1,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.84,5.3,0,4.28,5.47,5.83,5.16,4.41,0,6.44,5.9,3.98,4.35,4.28,4.38,4.25,0,3.86,3.81,0,10.48,5.73,5.52,94996,153110,143572,134491,93.67,131627,115690,80.58,95002,66.17,94996,153110,141767,138323,135844,115266,101487,0.662837176,VV106,3,3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV110,26.91887959,VV110.D2,Breeder_sows,366,366.T5,2,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.73,5.73,0,0,4.41,3.81,0,0,0,6.58,6.25,5.13,0,4.11,4.28,4.46,0,0,4.28,3.81,9.96,6.58,5.51,95299,149415,139241,130563,93.77,127868,113524,81.53,95309,68.45,95299,149415,138143,134726,133305,114791,101782,0.68120336,VV110,3,3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV083,26.8339432,VV083.A11,Breeder_sows,389,389.T2,1,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.44,4.92,5.22,5.4,5.3,5.32,5.21,4.46,4.73,6.5,6.4,4.88,3.81,4.8,4.7,4.74,0,3.2,3.98,0,11.11,6.9,5.79,103357,163031,152932,143650,93.93,141358,127117,83.12,103357,67.58,103357,163031,151061,148166,146660,127285,109346,0.670706798,VV083,2,2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV138,26.52641207,VV138.F6,Breeder_sows,296,296.T9,1,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.65,5.54,3.2,0,0,4.6,0,0,4.6,5.84,3.79,3.51,0,0,0,4.94,0,0,0,3.2,9.64,6.91,6.03,100618,169281,154001,144652,93.93,142097,128342,83.34,100622,65.34,100618,169281,155246,151954,150096,131886,109368,0.646073688,VV138,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV105,25.72497661,VV105.C9,Breeder_sows,292,292.T5,1,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.75,5.6,5.68,4.58,0,3.51,0,0,0,6.17,5.95,4.02,3.98,3.86,4.02,3.86,0,3.81,3.98,4.11,10.47,6.55,6.22,94155,160153,148820,138883,93.32,135921,119659,80.41,94157,63.27,94155,160153,146394,142788,141203,120008,100473,0.62735634,VV105,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV143,25.10917031,VV143.F11,Breeder_sows,369,369.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.89,6.7,4.75,0,4.25,4.16,0,4.52,4.33,6.08,5.79,4.47,0,4.72,4.64,4.52,0,0,0,0,10.33,5.15,5.93,84845,130335,119483,112058,93.79,110140,98431,82.38,84845,71.01,84845,130335,120035,117466,115644,101567,91707,0.703625273,VV143,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV096,23.61251261,VV096.B12,Breeder_sows,379,379.T3,2,F,70,10,Segregated Early Weaning (SEW) barn,First growing,1 day prior to moving to 2nd growing facility,Growing,-40,NA,6.61,5.48,4.51,0,4.78,5.28,5.42,0,0,6.35,5,3.81,0,4.46,0,4.11,0,4.11,0,3.81,9.97,5.34,1,NA,152090,142733,133429,93.48,131310,117949,82.64,94417,66.15,94415,152090,140438,137908,136319,118956,100683,0.661996186,VV096,2,2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV125,23.35047129,VV125.E5,Breeder_sows,363,363.T7,2,F,343,49,Breeding barn,Breeding,1 week prior to moving to farrowing house – Parity 1 ,Breeding_Gestation,-1,NA,6.65,5.71,0,4.71,5.34,4.65,5.01,5.3,0,6.46,5.17,4.28,0,3.51,0,3.81,0,4.11,0,0,9.66,5.2,5.38,99409,170028,159293,149301,93.73,146294,129413,81.24,99418,62.41,99409,170028,157368,153675,151151,128955,105780,0.622132825,VV125,1,4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV109,22.87166455,VV109.D1,Breeder_sows,363,363.T5,2,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.62,5.72,3.81,3.81,4.92,4.2,4.65,0,0,6.51,0,4.55,0,0,0,4.55,0,4.76,0,4.11,10.07,5.52,5.58,98924,156765,148161,138932,93.77,136399,122304,82.55,98926,66.77,98924,156765,145015,141995,140268,121404,104429,0.66614997,VV109,3,3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
ASV144,VV102,22.40789973,VV102.C6,Breeder_sows,366,366.T4,2,F,84,12,Gestation barn,Second growing,2 weeks after entry to 2nd growing facility,Growing,-38,NA,6.73,5.7,0,0,3.51,0,0,3.81,0,6.25,5.7,4.98,4.11,4.46,4.11,4.58,0,0,3.81,4.28,9.96,6.14,1,100309,162843,150280,140511,93.5,137934,124235,82.67,100313,66.75,100309,162843,149833,146531,144963,126377,108224,0.664591048,VV102,2,2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,no
